"id","class_id","instructor","section_id","section_type","meeting_time","start_time","end_time","location","course_id","day"
1940,81450,"Chengkai Li","017                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
1941,81451,"Bill D Carroll","018                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
1942,83592,"Vassilis Athitsos","023                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
1943,84391,"Jean Xuejing Gao","024                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
1944,86116,"Gian-Luca Mariottini","025                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
1945,90644,"Taylor T Johnson","026                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
1946,84623,"Donggang Liu","027                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
1947,84446,"Christoph Csallner","029                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
1948,81415,"Roger S Walker","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","ERB 130",41,"TuTh"
1949,90484,"Roger S Walker","002                 ","LAB                 ","08/27/2015 - 12/09/2015","14:00:00","15:50:00","ERB 126",41,"Tu"
1950,90485,"Roger S Walker","003                 ","LAB                 ","08/27/2015 - 12/09/2015","18:00:00","19:50:00","ERB 126",41,"Tu"
1951,81416,"Gautam Das","001                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1952,81417,"Farhad A Kamangar","002                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1953,81418,"Junzhou Huang","003                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1954,81419,"Yu Lei","004                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1955,81420,"Manfred Huber","005                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1956,81421,"Staff","006                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1957,81422,"Staff","007                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1958,81423,"Ishfaq Ahmad","008                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1959,81424,"Yonghe Liu","009                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1960,81425,"Roger S Walker","010                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1961,81426,"David Levine","011                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1962,81427,"Upendranath Chakravarthy","012                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1963,81428,"Ramez A Elmasri","013                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1964,81429,"Hao Che","014                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1965,81430,"Matthew Wright","015                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1966,81431,"Fillia Makedon","016                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1967,81432,"Chengkai Li","017                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1968,81433,"Staff","018                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1969,88161,"Heng Huang","020                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1970,83591,"Vassilis Athitsos","023                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1971,88550,"Gian-Luca Mariottini","025                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1972,85172,"Christoph Csallner","029                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
1973,81452,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
1974,81453,"Staff","002                 ","IND                 ","TBA",,,"TBA",43,"TBA"
1975,81454,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",44,"TBA"
1976,81455,"Staff","002                 ","IND                 ","TBA",,,"TBA",44,"TBA"
1977,89264,"Taylor T Johnson","001                 ","LEC                 ","08/27/2015 - 12/09/2015","15:30:00","16:50:00","WH  210",45,"TuTh"
1978,90371,"Dennis Frailey","003                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","16:50:00","COBA252",46,"Tu"
1979,86472,"Yonghe Liu","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","PH  210",47,"TuTh"
1980,89263,"Manfred Huber","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","WH  308",48,"TuTh"
1981,81458,"Gautam Das","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1982,81459,"Farhad A Kamangar","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1983,81460,"Junzhou Huang","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1984,81461,"Yu Lei","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1985,81462,"Manfred Huber","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1986,81463,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1987,81464,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1988,81465,"Ishfaq Ahmad","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1989,81466,"Yonghe Liu","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1990,81467,"Roger S Walker","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1991,81468,"David Levine","011                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1992,81469,"Upendranath Chakravarthy","012                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1993,81470,"Ramez A Elmasri","013                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1994,81471,"Hao Che","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1995,81472,"Matthew Wright","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1996,81473,"Fillia Makedon","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1997,81474,"Chengkai Li","017                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1998,81475,"Bill D Carroll","018                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
1999,85536,"Gergely Zaruba","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2000,85525,"Heng Huang","020                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2001,84540,"Leonidas Fegaras","021                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2002,85616,"David C Kung","022                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2003,83568,"Vassilis Athitsos","023                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2004,84444,"Jean Xuejing Gao","024                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2005,84396,"Gian-Luca Mariottini","025                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2006,84523,"Taylor T Johnson","026                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2007,85617,"Donggang Liu","027                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2008,83782,"Chris H Q Ding","028                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2009,83836,"Christoph Csallner","029                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2010,88765,"Staff","031                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2011,90864,"Hong Jiang","032                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",49,"TBA"
2012,81476,"Gautam Das","001                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2013,81477,"Farhad A Kamangar","002                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2014,81478,"Junzhou Huang","003                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2015,81479,"Yu Lei","004                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2016,81480,"Manfred Huber","005                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2017,81481,"Staff","006                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2018,81482,"Staff","007                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2019,81483,"Ishfaq Ahmad","008                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2020,81484,"Yonghe Liu","009                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2021,81485,"Roger S Walker","010                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2022,81486,"David Levine","011                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2023,81487,"Upendranath Chakravarthy","012                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2024,81488,"Ramez A Elmasri","013                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2025,81489,"Hao Che","014                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2026,81490,"Matthew Wright","015                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2027,81491,"Fillia Makedon","016                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2028,81492,"Chengkai Li","017                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2029,81493,"Bill D Carroll","018                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2030,81494,"Gergely Zaruba","019                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2031,81495,"Heng Huang","020                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2032,89705,"David C Kung","022                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2033,84555,"Vassilis Athitsos","023                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2034,85623,"Jean Xuejing Gao","024                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2035,88551,"Gian-Luca Mariottini","025                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2036,86404,"Donggang Liu","027                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2037,85621,"Chris H Q Ding","028                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2038,84365,"Christoph Csallner","029                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",50,"TBA"
2039,81496,"Gautam Das","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2040,81497,"Farhad A Kamangar","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2041,81498,"Junzhou Huang","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2042,81499,"Yu Lei","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2043,81500,"Manfred Huber","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2044,81501,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2045,81502,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2046,81503,"Ishfaq Ahmad","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2047,81504,"Yonghe Liu","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2048,81505,"Roger S Walker","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2049,81506,"David Levine","011                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2050,81507,"Upendranath Chakravarthy","012                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2051,81508,"Ramez A Elmasri","013                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2052,81509,"Hao Che","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2053,81510,"Matthew Wright","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2054,88296,"Fillia Makedon","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2055,83749,"Chengkai Li","017                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2056,85342,"Gergely Zaruba","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2057,85526,"Heng Huang","020                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2058,85572,"Leonidas Fegaras","021                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2059,83569,"Vassilis Athitsos","023                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2060,84556,"Jean Xuejing Gao","024                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2061,85531,"Gian-Luca Mariottini","025                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2062,84626,"Taylor T Johnson","026                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2063,85478,"Donggang Liu","027                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2064,83783,"Chris H Q Ding","028                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2065,84522,"Christoph Csallner","029                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2066,90865,"Hong Jiang","032                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",51,"TBA"
2067,81511,"Gautam Das","001                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2068,81512,"Farhad A Kamangar","002                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2069,81513,"Junzhou Huang","003                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2070,81514,"Yu Lei","004                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2071,81515,"Manfred Huber","005                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2072,81516,"Staff","006                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2073,81517,"Staff","007                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2074,81518,"Ishfaq Ahmad","008                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2075,81519,"Yonghe Liu","009                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2076,81520,"Roger S Walker","010                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2077,81521,"David Levine","011                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2078,81522,"Upendranath Chakravarthy","012                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2079,81523,"Ramez A Elmasri","013                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2080,81524,"Hao Che","014                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2081,81525,"Matthew Wright","015                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2082,84534,"Fillia Makedon","016                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2083,83751,"Chengkai Li","017                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2084,86428,"Gergely Zaruba","019                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2085,85420,"Heng Huang","020                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2086,86558,"Leonidas Fegaras","021                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2087,89706,"David C Kung","022                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2088,85544,"Vassilis Athitsos","023                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2089,84617,"Jean Xuejing Gao","024                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2090,88561,"Gian-Luca Mariottini","025                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2091,86636,"Donggang Liu","027                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2092,85620,"Chris H Q Ding","028                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2093,85551,"Christoph Csallner","029                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",52,"TBA"
2094,86539,"Hao Che","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2095,85528,"Matthew Wright","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2096,84579,"Fillia Makedon","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2097,83750,"Chengkai Li","017                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2098,86523,"Gergely Zaruba","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2099,84398,"Heng Huang","020                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2100,84484,"Jean Xuejing Gao","024                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2101,86470,"Gian-Luca Mariottini","025                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2102,85523,"Chris H Q Ding","028                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2103,90866,"Hong Jiang","032                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",53,"TBA"
2104,81758,"Gautam Das","001                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2105,81759,"Farhad A Kamangar","002                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2106,85470,"Manfred Huber","005                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2107,85580,"Staff","006                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2108,84578,"Ishfaq Ahmad","008                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2109,86639,"Yonghe Liu","009                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2110,88549,"Hao Che","014                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2111,85569,"Fillia Makedon","016                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2112,86391,"Chengkai Li","017                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2113,84445,"Gergely Zaruba","019                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2114,84580,"Heng Huang","020                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2115,89707,"David C Kung","022                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2116,86540,"Vassilis Athitsos","023                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2117,85618,"Jean Xuejing Gao","024                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2118,88560,"Gian-Luca Mariottini","025                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2119,85619,"Chris H Q Ding","028                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2120,86357,"Christoph Csallner","029                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",54,"TBA"
2121,90270,"Yonghe Liu","009                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",55,"TBA"
2122,90630,"Chengkai Li","017                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",55,"TBA"
2123,88915,"Karel L Carpenter","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:00:00","09:50:00","UH  104",1,"MoWeFr"
2124,88916,"Royce B West","005                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","PKH 321",1,"TuTh"
2125,88917,"Kristy L Smith","006                 ","LEC                 ","08/27/2015 - 12/09/2015","13:00:00","13:50:00","PKH 113",1,"MoWeFr"
2126,86138,"Kristy L Smith","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","PKH 105",2,"MoWeFr"
2127,88922,"Barbara Jean Childress","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","20:20:00","UH  104",3,"MoWe"
2128,89403,"Kent Ryan Kerley","003                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","CH  106",4,"TuTh"
2129,84651,"Kristy L Smith","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","ARCH401",5,"TuTh"
2130,85423,"Karen Anne Martin","002                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",5,"TBA"
2131,85424,"Karen Anne Martin","003                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",5,"TBA"
2132,90393,"Omobolanle A Fenny","002                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","SH  103",6,"TuTh"
2133,82920,"Seokjin Jeong","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","NH  105",7,"TuTh"
2134,82921,"Seokjin Jeong","002                 ","LEC                 ","08/27/2015 - 12/09/2015","16:00:00","17:20:00","UH  104",7,"MoWe"
2135,83261,"Karel L Carpenter","003                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",8,"TBA"
2136,87499,"Karel L Carpenter","103                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",8,"TBA"
2137,80402,"Patricia C Eddings","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","UH  116",9,"TuTh"
2138,90516,"Patricia C Eddings","002                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","16:50:00","PKH 102",9,"Mo"
2139,80403,"Royce B West","001                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","15:20:00","GACB103",10,"TuTh"
2140,83270,"Robert L Bing","003                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",10,"TBA"
2141,83271,"Robert L Bing","004                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",10,"TBA"
2142,83754,"Robert L Bing","600                 ","LEC                 ","08/17/2015 - 10/09/2015",,,"OFF  WEB",10,"TBA"
2143,83753,"Karel L Carpenter","600                 ","LEC                 ","10/19/2015 - 12/11/2015",,,"OFF  WEB",11,"TBA"
2144,80405,"Karel L Carpenter","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","UH  104",12,"MoWeFr"
2145,83263,"Royce B West","003                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",12,"TBA"
2146,87501,"Royce B West","103                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",12,"TBA"
2147,83265,"Derick D Miller","002                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",13,"TBA"
2148,87100,"John J Rodriguez","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","18:50:00","UH  104",14,"TuTh"
2149,83267,"Arthur G Vasquez","003                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",15,"TBA"
2150,87506,"Arthur G Vasquez","103                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",15,"TBA"
2151,87101,"Patricia C Eddings","001                 ","LEC                 ","08/27/2015 - 12/09/2015","15:30:00","16:50:00","UH  13",16,"TuTh"
2152,87693,"Patricia C Eddings","001                 ","LEC                 ","08/27/2015 - 12/09/2015","16:00:00","16:50:00","UH  321",17,"We"
2153,87694,"Patricia C Eddings","002                 ","LAB                 ","08/27/2015 - 12/09/2015","17:00:00","18:50:00","UH  321",17,"We"
2154,87102,"Royce B West","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","TH  200",18,"TuTh"
2155,80407,"LaTasha Jackson-McDougle","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","UH  104",19,"Tu"
2156,83269,"Latoya L Smith","003                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",19,"TBA"
2157,87508,"Latoya L Smith","103                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",19,"TBA"
2158,90268,"Amber N White","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","UH  25",20,"Mo"
2159,80408,"Kristy L Smith","001                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",21,"TBA"
2160,80409,"Kristy L Smith","002                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",21,"TBA"
2161,84501,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",22,"TBA"
2162,90573,"John J Rodriguez","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",23,"TBA"
2163,90541,"Robert L Bing","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",23,"TBA"
2164,90540,"Jaya B Davis","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",23,"TBA"
2165,80410,"Richard A Smith","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","UH  13",24,"Tu"
2166,83184,"John J Rodriguez","002                 ","LEC                 ","08/31/2015 - 10/14/2015","18:00:00","21:20:00","UTASF119",24,"MoWe"
2167,88923,"Sarah El Sayed","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","FA  412",25,"Tu"
2168,85843,"Richard A Smith","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","UH  321",26,"Mo"
2169,83181,"Lisa Mullen","001                 ","SEM                 ","10/26/2015 - 12/09/2015","18:00:00","21:20:00","UTASF120",27,"MoWe"
2170,83182,"Robert L Bing","001                 ","LEC                 ","08/31/2015 - 10/14/2015","18:00:00","21:20:00","UTASF120",28,"MoWe"
2171,83183,"Seokjin Jeong","001                 ","LEC                 ","10/26/2015 - 12/09/2015","18:00:00","21:20:00","UTASF119",29,"MoWe"
